Time,Target Position,Current Position
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=694948079)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=726822045)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=758842343)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=791125258)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=823455621)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=855336616)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=887292548)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=919094158)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=950893982)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659897, nanosec=982917311)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=14953498)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=46953834)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=79150739)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=110924100)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=143032755)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=175268367)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=207126763)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=239336246)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=271083449)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=303115832)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=334893119)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=366928452)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=399078280)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=431090434)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=463086101)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=495129701)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=527062204)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=559095912)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=590840557)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=623231934)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=654374860)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=686254042)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=718170888)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=750110248)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=782084297)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=814142367)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=846079152)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=878042334)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=910399862)",3000.0,3001
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=942319765)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659898, nanosec=974415708)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=6368435)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=38134446)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=70168898)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=102147087)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=134657742)",3000.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=166267953)",2500.0,3002
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=198046129)",2500.0,2961
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=230183340)",2500.0,2869
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=262968708)",2500.0,2772
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=295095982)",2500.0,2682
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=327384631)",2500.0,2624
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=358994473)",2500.0,2599
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=391049132)",2500.0,2594
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=423417269)",2500.0,2593
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=454927779)",2500.0,2586
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=487013134)",2500.0,2577
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=518946589)",2500.0,2567
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=550840691)",2500.0,2561
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=582863833)",2500.0,2558
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=614906740)",2500.0,2557
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=646749775)",2500.0,2555
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=678891876)",2500.0,2553
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=710909305)",2500.0,2552
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=742894195)",2500.0,2552
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=774915022)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=806914824)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=839181543)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=870959897)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=903073788)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=935024200)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=967063122)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659899, nanosec=999328062)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=30782027)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=62655663)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=94749262)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=127008093)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=158755029)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=190730024)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=222846192)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=254808242)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=287288313)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=318461680)",2500.0,2551
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=350679367)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=382591195)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=414678828)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=446744756)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=478821751)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=510687174)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=542716081)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=574774566)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=606856282)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=639015250)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=671253086)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=702955268)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=735178720)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=766730720)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=798822296)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=830757892)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=862737733)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=894913889)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=926932193)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=958394878)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659900, nanosec=990477666)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=22896881)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=54858291)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=86933407)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=118950408)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=151059574)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=183921101)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=214722079)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=246788252)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=278709666)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=310645277)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=342756150)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=374695412)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=406627777)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=438821886)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=471082949)",2500.0,2550
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=502935178)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=535035497)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=567011840)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=599338267)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=631212864)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=662739271)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=694654362)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=726645453)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=758860238)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=790780538)",2500.0,2549
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=822626942)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=854719477)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=886798857)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=918705659)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=950673305)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659901, nanosec=982750430)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=14966115)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=47084529)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=79148783)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=110964324)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=142644946)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=174853726)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=206858744)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=238842091)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=270795936)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=302822950)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=334842069)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=366677860)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=398700672)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=430880854)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=462661792)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=494807450)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=526842021)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=558783574)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=590759167)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=622663106)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=654559094)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=686677718)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=718649754)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=750589255)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=782616967)",2500.0,2548
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=814813901)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=846715941)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=878682951)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=910790355)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=942757350)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659902, nanosec=975022607)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=7527602)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=39769644)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=71290388)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=102748027)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=134709960)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=166725091)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=198733258)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=230762145)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=262834458)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=294824092)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=326834733)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=358860167)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=390741049)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=422899250)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=455039862)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=487001806)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=518947657)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=550978470)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=583215090)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=615221475)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=646599097)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=678897348)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=710644858)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=742591041)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=774178506)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=806076859)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=838606494)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=870640887)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=902724412)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=934754124)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=966766106)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659903, nanosec=998749522)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=30558747)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=62693106)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=94602846)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=126565875)",2500.0,2546
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=158582091)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=190566945)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=222537633)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=254223871)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=286197575)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=318291546)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=350158252)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=382365172)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=414920917)",2500.0,2546
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=446557986)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=478334759)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=510614373)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=542378765)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=574363093)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=606442176)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=638389991)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=670261382)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=702261650)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=734379702)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=766144701)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=797979954)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=829860582)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=862919491)",2500.0,2546
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=894939991)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=926328132)",2500.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=958144277)",2000.0,2547
"builtin_interfaces.msg.Time(sec=1702659904, nanosec=989903888)",2000.0,2508
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=22528550)",2000.0,2415
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=54624423)",2000.0,2319
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=86387941)",2000.0,2234
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=118642631)",2000.0,2179
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=150627559)",2000.0,2155
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=182437575)",2000.0,2149
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=214627984)",2000.0,2142
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=246677974)",2000.0,2128
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=278671718)",2000.0,2112
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=310644491)",2000.0,2101
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=342689675)",2000.0,2097
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=374939378)",2000.0,2096
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=406855794)",2000.0,2095
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=437897885)",2000.0,2093
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=469859462)",2000.0,2092
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=501997676)",2000.0,2091
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=534833777)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=566799015)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=598559915)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=630520485)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=662769688)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=694748125)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=726609304)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=758527647)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=790579410)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=822618102)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=854885276)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=886994055)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=918646868)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=950564604)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659905, nanosec=982952309)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=14790861)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=46478001)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=78499076)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=110451645)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=142435982)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=174345423)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=206435018)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=238385856)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=270417391)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=302706970)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=334711989)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=366496223)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=398778305)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=430816643)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=462806929)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=494926223)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=526956696)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=558821417)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=590649587)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=622629759)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=654365221)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=686693426)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=718372374)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=750350137)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=782449541)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=814420467)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=846680979)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=878577922)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=910523824)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=942527570)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659906, nanosec=974514614)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=6832736)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=38876203)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=70767096)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=102971531)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=134800529)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=166404650)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=198429110)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=230607259)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=262931103)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=294421919)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=326453930)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=358551224)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=390486430)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=422515935)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=454494506)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=486593466)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=518668483)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=550583109)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=583009815)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=614875844)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=646837618)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=678537688)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=710608937)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=742498358)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=774414004)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=806462500)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=838490391)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=870487586)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=902387712)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=934291852)",2000.0,2090
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=966317786)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659907, nanosec=998548292)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=30534386)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=62563456)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=94641206)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=126620887)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=158647599)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=190943907)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=222992507)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=254668586)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=286405284)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=318243085)",2000.0,2089
